"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"30",2020-03-24,393,35.5,6.8,46,15,10.6,32.9,-84,-48,-78,-85,-74,36,2020-03-24,0.745645010362429,0.744681340494305,0.687725842729604,0.801488810619876,213.030726475311,347.54854473846,481.92129491434,393,699
"31",2020-03-25,299,42.7,5.4,46,14,10.6,33.3,-86,-50,-82,-86,-75,37,2020-03-25,0.751559450559138,0.74931151618691,0.694448112048093,0.804429695960301,201.406318599509,339.789716273109,283.193546057082,299,905
"32",2020-03-26,334,60.1,6.1,61,21,16,26.4,-86,-51,-83,-86,-77,39,2020-03-26,0.75844417121031,0.756665407900374,0.702099296849069,0.813206850538635,190.586385827698,330.697727334083,360.567606407058,334,794
"33",2020-03-27,374,63.4,10.5,70,29,15.6,28.5,-86,-47,-82,-86,-77,40,2020-03-27,0.766219523177813,0.764196919960917,0.701097088279793,0.81263424601277,180.562298922044,320.473001772449,253.420544195911,374,1265
"34",2020-03-28,373,50.1,13.5,104,69,16.5,37.8,-89,-59,-85,-85,-70,28,2020-03-28,0.774974682967665,0.772424111348801,0.719193964354287,0.835268019763248,171.325846983378,309.45411678159,273.264812551121,373,1170
"35",2020-03-29,335,50.7,14.4,76,62,8.3,43.1,-95,-81,-91,-89,-65,24,2020-03-29,0.784474692840925,0.781432375982491,0.72048127806372,0.841023131036722,162.848189940194,297.835692953889,278.784307971087,335,1030
"36",2020-03-30,200,57.4,13,55,29,7.4,37.4,-85,-48,-82,-85,-75,36,2020-03-30,0.793533190991043,0.79087135389882,0.732734632794636,0.854708410825532,155.092098667947,285.902287087188,270.396758049079,200,634
"37",2020-03-31,154,53.3,5.8,34,10,11.5,27.3,-92,-42,-78,-84,-76,37,2020-03-31,0.803323993467051,0.801168050021407,0.744820001908532,0.862083405107762,148.018707481085,273.818385244064,250.478727408728,154,527
"38",2020-04-01,231,50.3,5.5,50,15,11.5,33.3,-92,-40,-78,-84,-75,37,2020-04-01,0.814049653436169,0.813109346654942,0.748153907946468,0.872429739256227,141.571339845741,261.806399076978,197.018342305074,231,1005
"39",2020-04-02,159,48.7,7.1,61,20,10.1,39.8,-92,-40,-78,-84,-75,38,2020-04-02,0.823641132045107,0.822258917564966,0.762559746528706,0.889400371195196,135.696351235901,249.888612202294,162.054789488083,159,841
