"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"34",2020-03-28,150,57.7,10.9,76,68,15.1,34.2,-88,-50,-86,-82,-66,29,2020-03-28,0.757288056708797,0.754935354913562,0.698709538788827,0.82608083382317,62.5062147275289,89.9094838583145,68.5767966917772,150,980
"35",2020-03-29,172,55.6,12.7,61,55,5.5,36.2,-96,-94,-88,-88,-65,24,2020-03-29,0.75673031975446,0.754138387698379,0.689734885467361,0.815561782814434,59.4242585987794,88.9923297270512,0,0,0
"36",2020-03-30,43,69.5,11.1,55,45,12.4,30.5,-81,-42,-77,-78,-67,33,2020-03-30,0.755471194275685,0.751853626576892,0.69327771125549,0.822086131056971,56.4310830135555,87.67983667447,0,0,0
"37",2020-03-31,85,49.2,5.1,30,10,10.6,30.1,-90,-37,-77,-76,-69,35,2020-03-31,0.754741408825491,0.75199213767916,0.69650774448323,0.823082133794426,53.5578657547261,86.0326245506427,68.7418431338753,85,554
"38",2020-04-01,75,42.6,5,55,17,16,32.9,-90,-35,-75,-76,-68,35,2020-04-01,0.753799719108785,0.754024661130972,0.690173889121968,0.812189522508623,50.819860310594,84.0949406599071,81.3623011597356,75,413
"39",2020-04-02,119,44.5,6.9,63,21,13.8,37.8,-90,-35,-75,-76,-68,35,2020-04-02,0.753369703198687,0.75173216447263,0.693887075779684,0.817757033004691,48.2141372697442,81.9156253955109,119.275556005892,119,447
"40",2020-04-03,82,44.2,10,72,24,16.5,42.3,-85,-29,-78,-78,-67,36,2020-04-03,0.753104074301689,0.753361208096195,0.699688348451051,0.820126972781887,45.7343818425534,79.532304560299,84.4571859333519,82,435
"41",2020-04-04,53,38,12.7,72,26,11.9,44.3,-90,-42,-85,-81,-64,28,2020-04-04,0.752700744235001,0.751990540547458,0.684255718153206,0.80855434446053,43.375780853276,76.9977264045804,78.6807780024499,53,296
"42",2020-04-05,58,39.5,12,61,20,12.4,39,-96,-93,-88,-87,-63,24,2020-04-05,0.752383670398147,0.752992919606393,0.68954453760261,0.810806302747745,41.1353309881483,74.3482203008912,84.3702407783683,58,308
"43",2020-04-06,82,40,13.8,68,27,18.3,43.5,-82,-32,-74,-76,-63,31,2020-04-06,0.752141312644488,0.751383484884678,0.699028856665087,0.816386255001781,39.0084618505039,71.6225371588356,96.1750677513301,82,382
"44",2020-04-07,67,39.2,13.7,68,27,16.5,43.5,-81,-33,-73,-75,-64,33,2020-04-07,0.751200274912864,0.748219159952433,0.68173764914788,0.80306362183344,36.989227316445,68.8572390343522,39.8121350201776,67,754
"45",2020-04-08,53,28,13.9,53,19,16.5,42.3,-81,-31,-74,-75,-64,33,2020-04-08,0.749454284819672,0.745529999375042,0.686788647277307,0.802383500595398,35.0719933335555,66.0779954055896,57.6355796144159,53,412
"46",2020-04-09,56,27,15.1,57,16,15.1,43.1,-81,-28,-74,-75,-64,33,2020-04-09,0.748353721676227,0.746692144432382,0.686329681696987,0.802619878064597,33.2483030542261,63.3146240925236,59.3143357359296,56,423
"47",2020-04-10,63,28.3,16.7,57,20,18.3,49.6,-80,-20,-77,-76,-65,35,2020-04-10,0.748404897538247,0.747322971359823,0.685670366076419,0.801059944694049,31.5087194961138,60.586623307351,48.4986417840816,63,582
"48",2020-04-11,81,25.7,18,57,16,10.6,51.9,-87,-38,-84,-79,-63,27,2020-04-11,0.746237151294674,0.743353519706243,0.685264462506418,0.801769902650103,29.8501498512968,57.9139731619501,38.6483927681453,81,939
"49",2020-04-12,76,26.5,18.6,42,12,5.5,45.5,-96,-95,-89,-89,-66,24,2020-04-12,0.744362045146797,0.742846212770865,0.68090388267012,0.795328684859308,28.2744261634652,55.3026199059419,41.9343170575005,76,812
"50",2020-04-13,45,26,16.8,42,14,6.4,45.9,-96,-96,-84,-90,-91,43,2020-04-13,0.739965008943914,0.738754125018836,0.682844836805372,0.793861892096377,26.7754145777045,52.7682195955246,65.4596695694237,45,308
"51",2020-04-14,48,51.2,13.8,42,20,14.2,38.6,-80,-33,-74,-74,-61,31,2020-04-14,0.737649788589005,0.736802712017431,0.675252941479293,0.79245535475469,25.3436165136507,50.317156646015,49.0997338870806,48,438
"52",2020-04-15,37,43.2,10.6,38,16,8.7,34.6,-80,-31,-73,-73,-60,31,2020-04-15,0.734103229568779,0.732884704214879,0.670882748535316,0.794114075445826,23.9690793725447,47.9496501335803,29.1853831930028,37,568
"53",2020-04-16,45,55,13.8,53,20,21.1,41.1,-78,-33,-73,-74,-59,32,2020-04-16,0.730303924451634,0.731812853813326,0.662240801305831,0.783434647525627,22.6495879613508,45.6730649046168,34.4054235962158,45,586
"54",2020-04-17,39,38.5,17.2,59,25,16,40.7,-78,-29,-75,-75,-59,33,2020-04-17,0.726807153886695,0.725069355758013,0.6659326219136,0.790550043332749,21.3860923792527,43.4840593389045,33.0309410152454,39,529
"55",2020-04-18,39,51.4,17.6,38,21,14.7,42.3,-85,-43,-83,-78,-58,27,2020-04-18,0.721568408637667,0.720527287763032,0.653390265496647,0.779382404039017,20.175934474644,41.3821694826628,35.6599342797241,39,490
"56",2020-04-19,50,62.3,16.5,38,19,7.4,37,-94,-84,-87,-86,-57,23,2020-04-19,0.718161660583811,0.716026431686703,0.656375200053933,0.783328381527208,19.017287360876,39.365476546536,0,0,0
"57",2020-04-20,21,96,12.6,50,13,5.5,22.4,-78,-46,-79,-77,-57,29,2020-04-20,0.714617678483466,0.713646334741506,0.649455621485382,0.776078055137742,17.9063365107828,37.4365440844149,31.1754026047443,21,145
"58",2020-04-21,38,94,10.5,21,16,15.1,20.4,-78,-41,-76,-74,-58,31,2020-04-21,0.712423422641272,0.711758323810707,0.645418261427866,0.772507061151887,16.8425893650648,35.5812747383615,40.7304610654192,38,418
"59",2020-04-22,23,50.2,13.5,50,19,16.5,35.4,-77,-39,-72,-73,-56,30,2020-04-22,0.711851534834696,0.713224090499984,0.646134349103707,0.771710139746549,15.8282004362191,33.8079360846155,34.1444885671009,23,232
"60",2020-04-23,18,47.6,14.8,57,20,15.1,40.7,-77,-37,-70,-72,-57,30,2020-04-23,0.709210348324336,0.707992214534516,0.643550769150734,0.768188873438911,14.865125481686,32.1076313951259,26.7217736612094,18,180
"61",2020-04-24,29,34.4,17.2,55,16,16.5,46.8,-75,-23,-71,-72,-57,31,2020-04-24,0.707036688510792,0.706933460701658,0.641935272201106,0.768176652816008,13.9559466492849,30.4766619659282,39.7339971861429,29,327
"62",2020-04-25,19,34.8,18,38,10,7.4,44.3,-95,-94,-84,-85,-75,30,2020-04-25,0.703631201169583,0.703281938901545,0.636656080343419,0.759827296544827,13.0980064964232,28.9124035471675,28.2063166423877,19,249
"63",2020-04-26,24,43,17.9,34,14,7.8,42.3,-91,-57,-83,-83,-51,22,2020-04-26,0.702389594459514,0.700190829929373,0.636816757562131,0.757535652173561,12.2865380783453,27.4118694656941,30.2896949894948,24,355
