date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-02-19,1.9501944126431114,1.941728349912854,1.6291396987872395,2.1989906957288055,36.35873698157411,0.0,0.0,0,0
2020-02-20,1.945489119940572,1.936579460889103,1.6347297683386666,2.1980473937755747,0.506972110865494,0.0,0.0,0,0
2020-02-21,1.9374306884101005,1.9216477363934494,1.6176221113343718,2.172838017634591,7.1896554752191175,0.0,0.0,0,0
2020-02-22,1.9320039761090861,1.9186460920430553,1.6609866112047844,2.1948770523159777,13.696642214511487,0.0,0.0,0,0
2020-02-23,1.917188839070324,1.9035446886894132,1.68003773162856,2.1627014953726817,15.212669703353821,0.0,0.0,0,0
2020-02-24,1.9033425462037739,1.8952286512554277,1.6609548621675365,2.108001882621263,16.37090685137769,0.0,0.0,0,0
2020-02-25,1.8811877662504357,1.8766230647441993,1.6494969927800487,2.07523553396695,18.721571499695514,2.3716219488083805,0.0,0,0
2020-02-26,1.8565030346623477,1.8596147563622387,1.642152207201429,2.0431398208423244,21.59371975773691,3.6952239236140456,0.0,0,0
2020-02-27,1.8285560621877195,1.8263342226260346,1.6314609786874446,2.0150484464763205,24.66622074859757,4.623836147034037,0.0,0,0
2020-02-28,1.7955176744924228,1.7895935633027769,1.5652182473443683,1.9271833686265987,28.046097343937724,5.6349937600249485,0.0,0,0
2020-02-29,1.760112143082565,1.7549229482981077,1.590807260456696,1.9188587807676483,31.818235753392187,6.973617315779646,3.065089457788854,3,68
2020-03-01,1.7193981216216971,1.7105245148976542,1.5543870658662329,1.8693311130865908,35.97744460109025,8.224764348658768,0.0,0,0
2020-03-02,1.6738291413885076,1.6693398753561257,1.5289995794664937,1.8339697217051296,40.50466748899386,9.892824464670342,1.021696485929618,1,49
2020-03-03,1.6302063662119668,1.627771624762108,1.4822376192942888,1.7654174958312965,45.37634746022204,11.311363021238412,7.1518754015073265,7,104
2020-03-04,1.5829833736493504,1.5779174933543483,1.4428753735113835,1.7108773416744734,50.54797967901546,13.058561714945755,15.32544728894427,15,111
2020-03-05,1.5292146007938379,1.5213997886040915,1.4139619251108444,1.6764393657713978,55.97841558160823,15.202751594754403,13.282054317085032,13,167
2020-03-06,1.476661296279124,1.4720687688889802,1.3561117048596236,1.599055322664162,61.61111128171179,17.33064825550919,7.1518754015073265,7,139
2020-03-07,1.426595567561177,1.4234257838401299,1.3005153515620222,1.5358709962034696,67.33780605197178,19.836467539661676,22.477322690451594,22,209
