"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"50",2020-04-13,481,33,16.5,53,17,10.6,49.6,-96,-84,-85,-92,-92,43,2020-04-13,0.857237126208609,0.856419373641487,0.790717689944613,0.926357236738342,168.426890957837,252.22179734341,324.137367882054,481,2005
"51",2020-04-14,189,61.5,14.4,53,20,13.3,41.9,-83,-40,-74,-82,-68,34,2020-04-14,0.852139645623143,0.852043710669132,0.776908203396917,0.912570295316973,163.798985225329,243.453294281926,361.705826718607,189,706
"52",2020-04-15,325,49.2,11.5,34,17,13.3,41.1,-83,-38,-75,-82,-67,34,2020-04-15,0.846929225938546,0.847338595207134,0.776998477092352,0.91034027526338,159.121177521119,235.275405463149,157.446586154952,325,2789
"53",2020-04-16,277,49.5,14,61,28,24.7,39.8,-82,-38,-75,-82,-67,34,2020-04-16,0.840311487268185,0.838423170552759,0.779574447405447,0.904910354844298,154.389729077349,227.659965582747,118.738610380483,277,3152
"54",2020-04-17,325,37,16.6,38,16,25.2,44.7,-83,-36,-75,-82,-67,36,2020-04-17,0.831974872194066,0.832643058449165,0.768173089528548,0.895769193188062,149.628825424888,220.527455176468,129.763158624752,325,3384
"55",2020-04-18,269,59.9,16.4,38,22,17.4,46.8,-88,-55,-82,-81,-63,27,2020-04-18,0.824824877146767,0.825502390658394,0.757803517537547,0.884157323405035,144.829644124311,213.816819167165,142.475510953143,269,2551
"56",2020-04-19,279,71.9,17,38,20,9.6,41.5,-95,-79,-89,-87,-60,23,2020-04-19,0.816460719612529,0.814332325648991,0.753974057616713,0.879464459028948,139.959245751675,207.464233061202,0,0,0
"57",2020-04-20,287,89.6,14.2,55,18,11.5,27.3,-82,-52,-81,-83,-65,32,2020-04-20,0.808484962592172,0.806438294890482,0.747009033492907,0.869562956365516,135.021109712401,201.435648460403,0,0,0
"58",2020-04-21,408,89.1,11.2,63,21,14.7,24.4,-82,-49,-75,-82,-65,33,2020-04-21,0.804224789434767,0.801734359988471,0.735279837984438,0.857876384971444,130.029537861365,195.617098545537,0,0,0
"59",2020-04-22,480,48.1,16.3,55,19,21.1,46.3,-82,-46,-72,-80,-63,32,2020-04-22,0.797835902419035,0.796530405383112,0.739999392262279,0.857911772090766,124.999460243644,190.02089091322,142.725415640139,480,4544
"60",2020-04-23,277,47,16.8,70,26,25.2,50,-81,-45,-73,-80,-64,33,2020-04-23,0.794365118737125,0.793606835818501,0.733322860954155,0.855960432106176,119.995350313086,184.575267504255,236.576548621543,277,1582
"61",2020-04-24,412,50.2,17.4,78,32,29.3,57.1,-81,-39,-73,-80,-64,34,2020-04-24,0.790098875884563,0.792264054863946,0.71903594545882,0.83969358033121,115.052653342294,179.242163980624,247.517643889453,412,2249
