"","Date","Daily","Humidity","Temperature","pm25","pm10","no2","o3","retail","grocery","parks","transit","work","home","date","mean","median","lower_80","upper_80","infections","test_adjusted_positive","test_adjusted_positive_raw","positive","tests"
"119",2020-06-21,0,53,24.4,25,10,11,45.9,-22,-20,54,-16,10,-5,2020-06-21,1.16367369881127,1.16163681002552,1.06357258357038,1.26947982471902,3.09171988633987,2.42403259230022,0,0,0
"120",2020-06-22,3,47,25.4,25,12,12.8,47.2,-12,-11,59,-27,-24,4,2020-06-22,1.16371589451505,1.16158813155908,1.05628989080238,1.26381102513524,3.18702279890636,2.46216020694252,5.35090794240046,3,195
"121",2020-06-23,2,47.6,26.2,38,17,14.7,58.4,-10,-9,68,-27,-25,5,2020-06-23,1.16301343038871,1.15954852726746,1.04762233199206,1.25457698660382,3.28401666338579,2.50639476813443,2.82771557931732,2,246
"122",2020-06-24,5,54.5,25.1,50,20,12.8,57.1,-11,-9,68,-26,-25,5,2020-06-24,1.16210421899535,1.16089681742812,1.05354600420674,1.27399000825025,3.38319289924257,2.55644601753421,3.92560966428928,5,443
"123",2020-06-25,2,65.5,23.3,46,21,7.4,44.3,-11,-8,60,-27,-24,5,2020-06-25,1.16060859778716,1.15780878286081,1.03894007946463,1.26267379458029,3.48516476706824,2.61202429918589,3.53105600259929,2,197
"124",2020-06-26,0,64,25.1,42,17,7.4,51.3,-12,-8,62,-24,-26,4,2020-06-26,1.15810226087506,1.15494736335648,1.05051918620242,1.2703719833003,3.58992994163434,2.67282815751728,0,0,0
"125",2020-06-27,16,59.7,25.8,42,18,9.2,59.1,-17,-12,57,-13,-16,-3,2020-06-27,1.15790673056762,1.15342033502289,1.03174971727991,1.25860577432607,3.69721058285757,2.7385675536524,4.83908196530129,16,1150
"126",2020-06-28,4,56,27,46,17,6.9,50,-23,-20,48,-13,14,-6,2020-06-28,1.157388662258,1.15107959507005,1.02751578044622,1.26479422540726,3.80667872764723,2.80893548210585,3.14759290729439,4,442
"127",2020-06-29,4,54.3,26.6,42,16,11.9,35.8,-10,-9,58,-24,-22,3,2020-06-29,1.15609902758022,1.15325002889487,1.01732958173809,1.2573900011935,3.9188379860344,2.88358373375395,3.07116129144397,4,453
"128",2020-06-30,3,64,28.5,42,17,10.1,41.9,-9,-8,62,-27,-23,4,2020-06-30,1.15704003311399,1.15352294246597,1.02135395573951,1.26834929548899,4.03421095369729,2.96218976951852,2.13379764574252,3,489
"129",2020-07-01,0,63,26.4,53,20,9.6,46.8,-10,-8,51,-26,-23,3,2020-07-01,1.15732403968166,1.14860563440013,1.03345601012609,1.2770400500946,4.15280504001892,3.04450885819962,0,0,0
"130",2020-07-02,0,62.2,23.8,46,17,10.1,49.2,-9,-9,57,-26,-23,3,2020-07-02,1.15569633838499,1.15466135753503,1.01674018005166,1.26985423578283,4.27530883942054,3.1303594287083,0,0,0
"131",2020-07-03,3,63.2,23.8,34,12,7.4,41.5,-14,-8,31,-28,-25,5,2020-07-03,1.15902420273568,1.15466592387593,1.01690985882162,1.2823958683179,4.40237426290103,3.21958798209519,3.59802430609686,3,290
"132",2020-07-04,7,72.5,23.9,30,11,12.8,39.8,-13,-10,53,-13,-15,-2,2020-07-04,1.16033639312425,1.15781900297056,1.01136253001648,1.28066391449466,4.53341201764266,3.31203766943875,5.20227161066712,7,468
"133",2020-07-05,2,58.1,24.4,38,13,17,47.6,-20,-18,48,-13,10,-7,2020-07-05,1.16118737550844,1.15619343456649,1.00417696755192,1.28898603456276,4.66963798038064,3.40759147883715,3.54907159444929,2,196
"134",2020-07-06,12,50.7,24,50,18,14.7,62.3,-9,-10,65,-23,-23,2,2020-07-06,1.16241210321394,1.15714751964767,1.00834010468155,1.30749004433613,4.8124348852964,3.50620854340009,9.05359695243462,12,461
"135",2020-07-07,8,48,23.8,25,14,8.7,41.1,-6,-5,67,-26,-25,4,2020-07-07,1.16244613123262,1.16076302691204,1.0058912057677,1.32225739288759,4.96181677901004,3.60789105572485,3.28121713449085,8,848
"136",2020-07-08,7,53.5,23.8,42,17,14.2,46.3,-9,-11,67,-25,-22,2,2020-07-08,1.16408617002371,1.16058706736849,0.972193878337072,1.29797229109312,5.11813287825351,3.71270083657759,6.08665778448053,7,400
"137",2020-07-09,3,51,23.8,50,20,13.3,59.7,-9,-10,65,-25,-23,2,2020-07-09,1.16672481199201,1.16078180988247,1.0067026514554,1.34833622396684,5.28159609216697,3.82077671998523,1.62274813183218,3,643
"138",2020-07-10,3,50.5,23.8,55,25,12.8,71.4,-10,-8,64,-23,-25,2,2020-07-10,1.16871290541078,1.16578535491644,0.995748454427554,1.35432757365054,5.45299309408319,3.93225430171969,5.51202878377227,3,136
"139",2020-07-11,2,64.5,23.8,50,20,10.1,51.3,-19,-14,27,-15,-14,-2,2020-07-11,1.1684896122145,1.16220442977079,0.98048756821789,1.36445700507578,5.63428054659039,4.04733329713781,3.67468585584818,2,108
"140",2020-07-12,3,55.2,23.8,30,10,6,36.2,-14,-11,55,-10,13,-6,2020-07-12,1.1660868212735,1.15966602860925,0.951457443011569,1.34870360260546,5.82686925353693,4.16632841903976,5.51202878377227,3,94
"141",2020-07-13,4,47.2,23.8,30,11,10.1,40.3,-6,-8,73,-21,-22,1,2020-07-13,1.16727828018525,1.16570601949863,0.97090718493137,1.38131544382636,6.03010333716343,4.28960346288244,6.5624342689817,4,212
"142",2020-07-14,7,57.5,18.8,NA,NA,NA,NA,-5,-8,80,-24,-24,2,2020-07-14,1.16699989871592,1.1641354296229,0.957362387430748,1.37476225351456,6.24205792778363,4.41754733501461,1.9939910841869,7,1221
"143",2020-07-15,1,NA,NA,NA,NA,NA,NA,-6,-8,64,-26,-22,2,2020-07-15,1.16383788054892,1.15737404229298,0.932748734699961,1.35419785013765,6.46397227863931,4.55054975485087,1.83734292792409,1,141
"144",2020-07-16,1,NA,NA,NA,NA,NA,NA,-5,-10,71,-24,-23,2,2020-07-16,1.16420608401038,1.15298721795197,0.921169185071744,1.35688683579208,6.6979161368334,4.68901603955908,1.83734292792409,1,60
"145",2020-07-17,0,NA,NA,NA,NA,NA,NA,-6,-5,57,-23,-25,3,2020-07-17,1.16413459686196,1.1540071084558,0.959056700090176,1.40168191347435,6.94304580830594,4.83347478512711,0,0,0
"146",2020-07-18,3,NA,NA,NA,NA,NA,NA,-11,-12,60,-6,-13,-4,2020-07-18,1.16459306306368,1.15394141838846,0.948975524783017,1.40190783063307,7.20043701506284,4.98458740854665,4.3295728164651,3,241
"147",2020-07-19,6,NA,NA,NA,NA,NA,NA,-15,-16,57,-6,16,-8,2020-07-19,1.16508833144754,1.15411727545084,0.922942856688388,1.38938818960832,7.47272593402439,5.14299000856208,8.91817990400077,6,234
"148",2020-07-20,7,NA,NA,NA,NA,NA,NA,-5,-10,77,-21,-23,1,2020-07-20,1.16702484049222,1.15136779396334,0.941442559390077,1.4196547344349,7.76290075274813,5.30914102182899,7.46829176009881,7,326
"149",2020-07-21,0,NA,NA,NA,NA,NA,NA,-5,-9,80,-25,-24,2,2020-07-21,1.16859154767334,1.1518940408654,0.869654754701866,1.35685265138308,8.07399453223853,5.48344234464086,0,0,0
"150",2020-07-22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-22,1.17075604150865,1.1539366327042,0.917960362489305,1.40748796129241,8.40825081504966,5.66637865335856,6.04885245662661,4,230
