date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-02-15,1.8520232554961646,1.8466264976895026,1.6417772993537714,2.083043816238288,64.03761175431283,0.0,0.0,0,0
2020-02-16,1.8280438751400414,1.8246448458456273,1.6104482027952736,2.023649228818055,0.8605333145483852,0.0,0.0,0,0
2020-02-17,1.8069641973552604,1.8010772827810015,1.5890604602989467,1.9770396705604274,12.203077420300367,0.0,0.0,0,0
2020-02-18,1.778108792581124,1.7797153690922678,1.604075245511701,1.9649925044170569,23.22968230487228,0.0,0.0,0,0
2020-02-19,1.746184725221936,1.7392655519504294,1.5420301791083548,1.8980523523029553,25.638848498085515,0.0,0.0,0,0
2020-02-20,1.7078879702435743,1.7035313639557033,1.5142925056471668,1.847319240890264,27.136277624795696,0.0,0.0,0,0
2020-02-21,1.665411608746029,1.6623441848858345,1.4963809142523292,1.793313840133989,30.37067104816125,4.150383892444337,0.0,0,0
2020-02-22,1.6177574353596753,1.6137576271277458,1.4847335493840008,1.774254177773901,34.2459430936536,6.4646139826399285,0.0,0,0
2020-02-23,1.565564013789604,1.5614461120745329,1.4344751689814186,1.701961166361477,38.14231901413775,8.05875692523255,0.0,0,0
2020-02-24,1.5128995480451328,1.5122931895029423,1.385443359775898,1.6337028390322204,42.12555092889944,9.75376287821657,0.0,0,0
2020-02-25,1.46202186943894,1.461104296192441,1.353056701914338,1.5925317015597282,46.24155706455266,11.984589351655782,7.349371711696356,4,122
2020-02-26,1.4082700048674632,1.4062688579705067,1.3049168166449618,1.524225816299707,50.41446373928889,14.014602586600569,7.349371711696356,4,35
2020-02-27,1.3600756628179105,1.3577850816703299,1.2491787749807373,1.4544700154143304,54.56156991923828,16.698001975700716,3.674685855848178,2,18
2020-02-28,1.3124743114810011,1.3131799598908516,1.2197991145668166,1.4143681591913984,58.60109277809089,18.839171006689885,31.234829774709514,17,86
2020-02-29,1.266376321296544,1.2648246403587078,1.1713440440326968,1.359944115554762,62.46729950240133,21.417233290529623,14.698743423392711,8,30
2020-03-01,1.2198386104150654,1.2178484985698768,1.130733174086104,1.3128308103641126,66.10212985835305,24.515108083740966,44.09623027017814,24,86
2020-03-02,1.1774136183949044,1.1773648822063274,1.0979160277232243,1.268139473487341,69.43733945643999,27.36472300786217,3.674685855848178,2,7
2020-03-03,1.1359898651697866,1.1384119603008396,1.052519598361777,1.2236589830480697,72.3989030034112,30.599932432068034,42.25888734225405,23,11
2020-03-04,1.0977015237241545,1.1002677742694584,1.0112753962184189,1.1760489764150266,74.93620398687797,33.961021080673795,56.95763076564676,31,122
2020-03-05,1.0641581678691185,1.0629047347238672,0.970716316051782,1.135833601680203,77.01203572894022,37.68397364831722,64.30700247734312,35,87
2020-03-06,1.0309447628557522,1.0294254930550846,0.9480836674040489,1.103145455902413,78.51461477160777,41.19519153194854,56.95763076564676,31,45
2020-03-07,1.0011291514447684,1.0006541509380158,0.9205596267016434,1.0720588704087892,79.64750733834178,44.84232355671191,88.19246054035628,48,160
2020-03-08,0.9739634507290661,0.973358085614558,0.8957760900533497,1.0385722769715569,80.28006139811067,48.54450653289142,79.74157933674836,47,205
2020-03-09,0.9484662090484496,0.9481860016636996,0.8751093940561363,1.0144029694399994,80.42994052315379,52.21168167431395,5.5120287837722675,3,8
2020-03-10,0.9272909941565957,0.9255546465334541,0.862083823677385,1.0000665730542033,80.1487460915414,55.76115688187462,84.5177746845081,46,184
2020-03-11,0.9070600831869009,0.9064098274152383,0.8339081598468058,0.9704545284076584,79.46739436496178,59.21733201455976,62.48772156464269,53,295
2020-03-12,0.8901261012168821,0.8913042900169477,0.8252708596470528,0.95554688019858,78.4292983978898,62.42139756784152,75.35862018880653,52,240
2020-03-13,0.8761636237929221,0.8764598487489212,0.8031514483116527,0.9325069460553512,77.08176841871635,65.34612881623133,92.46886232788715,88,331
2020-03-14,0.8639436763692586,0.8607884472731452,0.7980711117205803,0.9295530219066602,75.47368214396273,67.99326334501058,95.54183225205263,52,171
2020-03-15,0.8525725681308362,0.849897210403278,0.7802930289220369,0.9106959706184296,73.66574059075566,70.35707245066959,77.66609100862809,92,412
2020-03-16,0.8424780214680928,0.8394731442305655,0.7724796944203443,0.8958227615339761,71.70712496565446,72.34425417205067,82.68043175658401,45,109
2020-03-17,0.8337005222537737,0.83099631929481,0.7793317442136778,0.904868256597397,69.62766501627429,73.97433703019833,100.45415686897763,93,322
2020-03-18,0.8264118614111571,0.8256182095956834,0.7688133597149919,0.8907616467758476,67.45242588448274,75.19257117619875,0.0,0,0
2020-03-19,0.819586935191056,0.8181515298060764,0.7690351037735416,0.8897532712300611,65.21140951638029,76.0648875845598,83.04090699538435,69,289
2020-03-20,0.8135029242372334,0.8155408846166896,0.7386240701534957,0.8623488071369956,62.934807964018916,76.55355235541367,108.99997660445386,110,351
2020-03-21,0.8098392283740621,0.8090306244102309,0.741879849946645,0.8626451651268783,60.64342544213156,76.70122924255493,64.30700247734312,35,184
2020-03-22,0.8059262513289602,0.8040861549335109,0.736768453442988,0.8560106414414268,58.35233011998138,76.4987301017527,86.95225406400752,195,780
2020-03-23,0.8040750001116899,0.8042556509119347,0.7382870494259043,0.861885559720135,56.085409111266515,76.00452350598988,107.17772866736513,155,503
2020-03-24,0.801523332057607,0.8010697464733043,0.7367025782983727,0.8570692036144554,53.86032860158211,75.22055700231812,107.36713110512233,71,230
2020-03-25,0.8005774960353473,0.7991669524523881,0.7429580889853957,0.866261356625875,51.691245319881396,74.19691848982734,61.61970760441477,90,508
2020-03-26,0.8002289900120413,0.798659987653894,0.7359605179466924,0.863369767872915,49.58554870268424,72.94681716900492,60.91970549494621,86,491
2020-03-27,0.7996413455147363,0.7978217624973396,0.7306690641705814,0.8539043283041255,47.54835152208058,71.51868634048357,49.687002322290006,79,553
2020-03-28,0.7996405187210658,0.7983021941602072,0.7426746167281846,0.8623071672601847,45.58771267469412,69.9305637015145,53.24483705647868,62,405
2020-03-29,0.8009760401198097,0.8000668937961601,0.7404830306894234,0.862633822479979,43.70464352497831,68.2258046900299,0.0,0,0
2020-03-30,0.8012320392854876,0.7995692056368806,0.7444635167474268,0.8615922016278851,41.897956130200114,66.39332738151688,0.0,0,0
2020-03-31,0.8024253448678134,0.8003319895570356,0.7325126202351572,0.8557251410128849,40.171875501648486,64.49296025861281,53.28750973694871,74,483
2020-04-01,0.8041005106197403,0.8040198878166482,0.7422391717751796,0.8636850079764414,38.524189985273665,62.540465844968054,63.23800295564183,72,396
2020-04-02,0.8048999071331862,0.8027128214968235,0.7441783636843472,0.8642671989551146,36.950793184951486,60.56072003169721,80.84308882865992,44,165
